location,year,daly,pop65.x,Lit15.x,popm.x,Year,World.Bank.s.income.classification,measure.y,number,pop65.y,Lit15.y,popm.y,population,hdi
argentina,1996,33746.24982,9.458975271,NA,49.28926947,2019,Upper-middle-income countries,Deaths,1853.857281,9.458975271,NA,49.28926947,35389362,0.752
argentina,1997,33059.12316,9.541596814,NA,49.29607241,2019,Upper-middle-income countries,Deaths,1831.396034,9.541596814,NA,49.29607241,35815971,0.758
argentina,1998,32900.43841,9.612105695,NA,49.30046881,2019,Upper-middle-income countries,Deaths,1843.314124,9.612105695,NA,49.30046881,36233195,0.764
argentina,1999,32271.07861,9.679016723,NA,49.30698092,2019,Upper-middle-income countries,Deaths,1815.500751,9.679016723,NA,49.30698092,36653031,0.774
argentina,2000,31101.58704,9.7419049,NA,49.313095,2019,Upper-middle-income countries,Deaths,1737.305107,9.7419049,NA,49.313095,37070774,0.78
argentina,2001,30632.75705,9.803152933,97.1933136,49.3166512,2019,Upper-middle-income countries,Deaths,1711.378197,9.803152933,97.1933136,49.3166512,37480493,0.785
argentina,2002,30607.49074,9.866431932,NA,49.31679343,2019,Upper-middle-income countries,Deaths,1715.360004,9.866431932,NA,49.31679343,37885028,0.785
argentina,2003,30116.1365,9.920883482,NA,49.32238129,2019,Upper-middle-income countries,Deaths,1701.422852,9.920883482,NA,49.32238129,38278164,0.793
argentina,2004,28320.89425,9.978027115,NA,49.33435217,2019,Upper-middle-income countries,Deaths,1596.330454,9.978027115,NA,49.33435217,38668796,0.798
argentina,2005,26467.03185,10.05273915,NA,49.34450674,2019,Upper-middle-income countries,Deaths,1481.288291,10.05273915,NA,49.34450674,39070501,0.802
argentina,2006,25193.69033,10.13624808,NA,49.35577055,2019,Upper-middle-income countries,Deaths,1410.944243,10.13624808,NA,49.35577055,39476851,0.814
argentina,2007,24239.45024,10.21733526,NA,49.36634869,2019,Upper-middle-income countries,Deaths,1364.440138,10.21733526,NA,49.36634869,39876111,0.817
argentina,2008,22560.04166,10.30392512,NA,49.37717898,2019,Upper-middle-income countries,Deaths,1260.551285,10.30392512,NA,49.37717898,40273769,0.825
argentina,2009,21573.43387,10.40811319,NA,49.3933464,2019,Upper-middle-income countries,Deaths,1208.928079,10.40811319,NA,49.3933464,40684338,0.827
argentina,2010,21663.67729,10.51373739,NA,49.41223655,2019,Upper-middle-income countries,Deaths,1229.978788,10.51373739,NA,49.41223655,40788453,0.834
argentina,2011,21582.20481,10.62366904,NA,49.43040755,2019,Upper-middle-income countries,Deaths,1227.065391,10.62366904,NA,49.43040755,41261490,0.842
argentina,2012,21890.45611,10.74837974,NA,49.44321256,2019,Upper-middle-income countries,Deaths,1242.748476,10.74837974,NA,49.44321256,41733271,0.844
argentina,2013,22519.49419,10.87560216,NA,49.45259029,2019,Upper-middle-income countries,Deaths,1285.281275,10.87560216,NA,49.45259029,42202935,0.846
argentina,2014,23307.48362,10.9955028,NA,49.46511837,2019,Upper-middle-income countries,Deaths,1333.771536,10.9955028,NA,49.46511837,42669500,0.847
argentina,2015,24076.56861,11.11248057,NA,49.47705074,2019,Upper-middle-income countries,Deaths,1382.975747,11.11248057,NA,49.47705074,43131966,0.85
argentina,2016,24659.18721,11.22001902,NA,49.48639905,2019,Upper-middle-income countries,Deaths,1417.692744,11.22001902,NA,49.48639905,43590368,0.848
argentina,2017,23533.76814,11.33044605,NA,49.49662483,2019,Upper-middle-income countries,Deaths,1334.36599,11.33044605,NA,49.49662483,44044811,0.853
argentina,2018,23021.30671,11.45975435,NA,49.50502319,2019,Upper-middle-income countries,Deaths,1284.409435,11.45975435,NA,49.50502319,44494502,0.852
argentina,2019,22966.12157,11.60059823,NA,49.50969393,2019,Upper-middle-income countries,Deaths,1276.308709,11.60059823,NA,49.50969393,44938712,0.853
armenia,1990,5422.308185,5.2853483,NA,48.33822995,2019,Upper-middle-income countries,Deaths,261.8763036,5.2853483,NA,48.33822995,3556539,0.658
armenia,1991,5540.868006,5.516676521,NA,48.38359689,2019,Upper-middle-income countries,Deaths,267.9022052,5.516676521,NA,48.38359689,3617631,0.646
armenia,1992,5976.977836,5.943606135,NA,48.23834016,2019,Upper-middle-income countries,Deaths,290.8839318,5.943606135,NA,48.23834016,3574555,0.611
armenia,1993,6230.276937,6.530363795,NA,47.95344641,2019,Upper-middle-income countries,Deaths,305.0559099,6.530363795,NA,47.95344641,3457349,0.613
armenia,1994,5787.404446,7.073392569,NA,47.73615894,2019,Upper-middle-income countries,Deaths,278.4260186,7.073392569,NA,47.73615894,3373713,0.617
armenia,1995,5527.126598,7.530977426,NA,47.59544863,2019,Upper-middle-income countries,Deaths,260.7071088,7.530977426,NA,47.59544863,3322782,0.623
armenia,1996,5430.297366,7.892636858,NA,47.52114191,2019,Upper-middle-income countries,Deaths,254.9269023,7.892636858,NA,47.52114191,3298898,0.627
armenia,1997,5078.950437,8.22452221,NA,47.45040224,2019,Upper-middle-income countries,Deaths,235.5283286,8.22452221,NA,47.45040224,3271418,0.635
armenia,1998,4917.219339,8.521686134,NA,47.38133959,2019,Upper-middle-income countries,Deaths,226.7088898,8.521686134,NA,47.38133959,3240550,0.647
armenia,1999,4963.431315,8.78387114,NA,47.30526539,2019,Upper-middle-income countries,Deaths,230.2172125,8.78387114,NA,47.30526539,3206030,0.651
armenia,2000,5052.114166,9.079039496,NA,47.22364332,2019,Upper-middle-income countries,Deaths,237.3654176,9.079039496,NA,47.22364332,3168523,0.656
armenia,2001,5497.00461,9.459778844,99.40016174,47.14319501,2019,Upper-middle-income countries,Deaths,262.8202498,9.459778844,99.40016174,47.14319501,3133133,0.661
armenia,2002,6056.422205,9.881990153,NA,47.04768413,2019,Upper-middle-income countries,Deaths,294.2033765,9.881990153,NA,47.04768413,3105037,0.67
armenia,2003,6513.19856,10.29547661,NA,46.93826598,2019,Upper-middle-income countries,Deaths,318.9783559,10.29547661,NA,46.93826598,3084102,0.681
armenia,2004,6719.791339,10.65538719,NA,46.83820735,2019,Upper-middle-income countries,Deaths,329.8652209,10.65538719,NA,46.83820735,3065745,0.689
armenia,2005,6693.18681,10.94038683,NA,46.73515036,2019,Upper-middle-income countries,Deaths,326.338517,10.94038683,NA,46.73515036,3047246,0.701
armenia,2006,7058.477541,11.11823892,NA,46.61891712,2019,Upper-middle-income countries,Deaths,345.1430895,11.11823892,NA,46.61891712,3026486,0.714
armenia,2007,7671.760908,11.11330974,NA,46.49834426,2019,Upper-middle-income countries,Deaths,383.1054736,11.11330974,NA,46.49834426,3004393,0.73
armenia,2008,8351.350412,10.91213927,NA,46.37659251,2019,Upper-middle-income countries,Deaths,424.1213218,10.91213927,NA,46.37659251,2983421,0.733
armenia,2009,8713.40142,10.61916377,NA,46.25209493,2019,Upper-middle-income countries,Deaths,448.0321008,10.61916377,NA,46.25209493,2964296,0.732
armenia,2010,9116.884451,10.38571181,NA,46.12813457,2019,Upper-middle-income countries,Deaths,469.5909413,10.38571181,NA,46.12813457,2946293,0.739
armenia,2011,9179.74727,10.29340971,99.74440765,46.00829778,2019,Upper-middle-income countries,Deaths,473.9460041,10.29340971,99.74440765,46.00829778,2928976,0.743
armenia,2012,8963.493322,10.31091596,NA,45.90561899,2019,Upper-middle-income countries,Deaths,464.1583825,10.31091596,NA,45.90561899,2914421,0.751
armenia,2013,8645.004301,10.37575337,NA,45.81232756,2019,Upper-middle-income countries,Deaths,447.6595785,10.37575337,NA,45.81232756,2901385,0.757
armenia,2014,8784.136341,10.47823139,NA,45.71560557,2019,Upper-middle-income countries,Deaths,460.3070841,10.47823139,NA,45.71560557,2889930,0.764
armenia,2015,8892.271078,10.65592948,NA,45.61704582,2019,Upper-middle-income countries,Deaths,468.8627394,10.65592948,NA,45.61704582,2878595,0.769
armenia,2016,9189.308403,10.9205345,99.74440765,45.51441377,2019,Upper-middle-income countries,Deaths,489.5215117,10.9205345,99.74440765,45.51441377,2865835,0.773
armenia,2017,9816.803921,11.24599086,99.73606873,45.40879961,2019,Upper-middle-income countries,Deaths,529.0478216,11.24599086,99.73606873,45.40879961,2851923,0.775
armenia,2018,9860.729813,11.61043124,NA,45.30118732,2019,Upper-middle-income countries,Deaths,530.282097,11.61043124,NA,45.30118732,2836557,0.781
armenia,2019,9519.093278,12.02424377,NA,45.19489102,2019,Upper-middle-income countries,Deaths,510.6608906,12.02424377,NA,45.19489102,2820602,0.789
australia,1990,5160.649529,11.083785,NA,49.86802267,2019,High-income countries,Deaths,316.2534039,11.083785,NA,49.86802267,17065128,0.864
australia,1991,4943.241696,11.26230022,NA,49.84212921,2019,High-income countries,Deaths,302.7793964,11.26230022,NA,49.84212921,17284036,0.866
australia,1992,4878.63704,11.44251993,NA,49.81555337,2019,High-income countries,Deaths,300.4847464,11.44251993,NA,49.81555337,17478635,0.868
australia,1993,4916.067846,11.61419494,NA,49.79269786,2019,High-income countries,Deaths,306.4469912,11.61419494,NA,49.79269786,17634808,0.873
australia,1994,4998.382357,11.76367712,NA,49.77348016,2019,High-income countries,Deaths,315.8350789,11.76367712,NA,49.77348016,17805468,0.873
australia,1995,4961.373118,11.88929689,NA,49.75487695,2019,High-income countries,Deaths,315.0673475,11.88929689,NA,49.75487695,18004882,0.882
australia,1996,4893.393769,12.00599632,NA,49.72799296,2019,High-income countries,Deaths,311.1981748,12.00599632,NA,49.72799296,18224767,0.884
australia,1997,4693.533985,12.11175535,NA,49.69552831,2019,High-income countries,Deaths,296.5894213,12.11175535,NA,49.69552831,18423037,0.887
australia,1998,4697.483245,12.20855636,NA,49.66704866,2019,High-income countries,Deaths,298.88927,12.20855636,NA,49.66704866,18607584,0.891
australia,1999,4628.70159,12.28791199,NA,49.64394774,2019,High-income countries,Deaths,296.9811802,12.28791199,NA,49.64394774,18812264,0.894
australia,2000,4479.021325,12.36854599,NA,49.6249572,2019,High-income countries,Deaths,289.0245055,12.36854599,NA,49.6249572,19028802,0.896
australia,2001,4315.277863,12.46893564,NA,49.6174566,2019,High-income countries,Deaths,279.709625,12.46893564,NA,49.6174566,19274701,0.9
australia,2002,4175.603789,12.57032558,NA,49.6223835,2019,High-income countries,Deaths,272.9646597,12.57032558,NA,49.6223835,19495210,0.902
australia,2003,3916.507534,12.67543087,NA,49.62908014,2019,High-income countries,Deaths,255.3978363,12.67543087,NA,49.62908014,19720737,0.906
australia,2004,3718.535461,12.78845841,NA,49.63789813,2019,High-income countries,Deaths,242.2226489,12.78845841,NA,49.63789813,19932722,0.908
australia,2005,3593.61557,12.90237593,NA,49.65052826,2019,High-income countries,Deaths,233.533565,12.90237593,NA,49.65052826,20176844,0.911
australia,2006,3636.899225,13.01136511,NA,49.67035276,2019,High-income countries,Deaths,237.2923635,13.01136511,NA,49.67035276,20450966,0.914
australia,2007,3835.931657,13.10974052,NA,49.70421243,2019,High-income countries,Deaths,253.2796009,13.10974052,NA,49.70421243,20827622,0.916
australia,2008,4036.648687,13.20636659,NA,49.74724764,2019,High-income countries,Deaths,269.4663388,13.20636659,NA,49.74724764,21249199,0.92
australia,2009,4067.09852,13.34930713,NA,49.77742376,2019,High-income countries,Deaths,270.8001575,13.34930713,NA,49.77742376,21691653,0.922
australia,2010,4040.681594,13.56620937,NA,49.7806502,2019,High-income countries,Deaths,268.564846,13.56620937,NA,49.7806502,22031750,0.924
australia,2011,4008.366553,13.83718878,NA,49.7718302,2019,High-income countries,Deaths,266.2285444,13.83718878,NA,49.7718302,22340024,0.927
australia,2012,3871.494681,14.12543668,NA,49.76328099,2019,High-income countries,Deaths,254.8009133,14.12543668,NA,49.76328099,22733465,0.931
australia,2013,3759.247842,14.40088251,NA,49.7425642,2019,High-income countries,Deaths,245.818971,14.40088251,NA,49.7425642,23128129,0.929
australia,2014,3743.624169,14.66477062,NA,49.70508419,2019,High-income countries,Deaths,244.5074261,14.66477062,NA,49.70508419,23475686,0.931
australia,2015,3767.438364,14.92486651,NA,49.66263558,2019,High-income countries,Deaths,246.6764977,14.92486651,NA,49.66263558,23815995,0.933
australia,2016,4093.311887,15.17582989,NA,49.62716724,2019,High-income countries,Deaths,263.8684659,15.17582989,NA,49.62716724,24190907,0.936
australia,2017,4870.066995,15.41849971,NA,49.60793538,2019,High-income countries,Deaths,309.4043902,15.41849971,NA,49.60793538,24592588,0.937
australia,2018,5665.7833,15.66882366,NA,49.60178917,2019,High-income countries,Deaths,356.7740148,15.66882366,NA,49.60178917,24963258,0.941
australia,2019,6250.08116,15.93194154,NA,49.60695141,2019,High-income countries,Deaths,394.8119456,15.93194154,NA,49.60695141,25334826,0.941
austria,1990,22058.07479,14.94279196,NA,47.8669061,2019,High-income countries,Deaths,1455.176234,14.94279196,NA,47.8669061,7677850,0.823
austria,1991,21405.48583,14.95112975,NA,47.98315754,2019,High-income countries,Deaths,1419.619535,14.95112975,NA,47.98315754,7754891,0.826
austria,1992,20442.02328,14.91399525,NA,48.07803167,2019,High-income countries,Deaths,1355.328831,14.91399525,NA,48.07803167,7840709,0.832
austria,1993,19230.95261,14.92124091,NA,48.15435966,2019,High-income countries,Deaths,1267.538586,14.92124091,NA,48.15435966,7905633,0.836
austria,1994,18262.36043,15.00188082,NA,48.2098807,2019,High-income countries,Deaths,1201.814293,15.00188082,NA,48.2098807,7936118,0.841
austria,1995,17640.32498,15.11707347,NA,48.23869653,2019,High-income countries,Deaths,1162.032806,15.11707347,NA,48.23869653,7948278,0.847
austria,1996,17274.52161,15.21974441,NA,48.25466468,2019,High-income countries,Deaths,1146.151443,15.21974441,NA,48.25466468,7959017,0.852
austria,1997,16176.83529,15.30450316,NA,48.27106951,2019,High-income countries,Deaths,1069.175031,15.30450316,NA,48.27106951,7968041,0.856
austria,1998,14954.34529,15.37121003,NA,48.29343838,2019,High-income countries,Deaths,981.9124315,15.37121003,NA,48.29343838,7976789,0.861
austria,1999,13739.45485,15.40028179,NA,48.32472551,2019,High-income countries,Deaths,895.2568076,15.40028179,NA,48.32472551,7992324,0.865
austria,2000,12630.94224,15.41303315,NA,48.36533079,2019,High-income countries,Deaths,810.9705919,15.41303315,NA,48.36533079,8011566,0.87
austria,2001,11829.80083,15.43474258,NA,48.4231978,2019,High-income countries,Deaths,748.5185606,15.43474258,NA,48.4231978,8042293,0.874
austria,2002,11398.99426,15.43300204,NA,48.48653149,2019,High-income countries,Deaths,717.5641266,15.43300204,NA,48.48653149,8081957,0.878
austria,2003,10640.81083,15.44696964,NA,48.52889815,2019,High-income countries,Deaths,654.4467529,15.44696964,NA,48.52889815,8121423,0.88
austria,2004,9390.004811,15.7088972,NA,48.56509134,2019,High-income countries,Deaths,552.7993331,15.7088972,NA,48.56509134,8171966,0.886
austria,2005,8982.846592,16.18938148,NA,48.61075085,2019,High-income countries,Deaths,517.0052851,16.18938148,NA,48.61075085,8227829,0.889
austria,2006,8620.108006,16.65682624,NA,48.64390767,2019,High-income countries,Deaths,491.0146133,16.65682624,NA,48.64390767,8268641,0.893
austria,2007,8248.268792,17.00454819,NA,48.65573554,2019,High-income countries,Deaths,464.1767725,17.00454819,NA,48.65573554,8295487,0.896
austria,2008,7865.678185,17.25869252,NA,48.66509132,2019,High-income countries,Deaths,438.2511838,17.25869252,NA,48.66509132,8321496,0.899
austria,2009,7571.576082,17.509071,NA,48.68085392,2019,High-income countries,Deaths,415.4460448,17.509071,NA,48.68085392,8343323,0.898
austria,2010,7148.537868,17.635641,NA,48.69573442,2019,High-income countries,Deaths,385.9788883,17.635641,NA,48.69573442,8363404,0.903
austria,2011,6838.487122,17.71443403,NA,48.7216012,2019,High-income countries,Deaths,365.3438657,17.71443403,NA,48.7216012,8391643,0.907
austria,2012,6665.191875,17.92926658,NA,48.76539761,2019,High-income countries,Deaths,358.1906013,17.92926658,NA,48.76539761,8429991,0.909
austria,2013,6420.632987,18.18002724,NA,48.8160854,2019,High-income countries,Deaths,343.6651168,18.18002724,NA,48.8160854,8479823,0.907
austria,2014,6062.244374,18.36984516,NA,48.88534678,2019,High-income countries,Deaths,320.9617638,18.36984516,NA,48.88534678,8546356,0.911
austria,2015,5826.641522,18.44460597,NA,49.0187761,2019,High-income countries,Deaths,307.5664996,18.44460597,NA,49.0187761,8642699,0.91
austria,2016,5407.283882,18.48506262,NA,49.13268915,2019,High-income countries,Deaths,282.5062567,18.48506262,NA,49.13268915,8736668,0.913
austria,2017,5148.549002,18.59689962,NA,49.16722895,2019,High-income countries,Deaths,270.4945746,18.59689962,NA,49.16722895,8797566,0.914
austria,2018,4911.316733,18.75050796,NA,49.18043783,2019,High-income countries,Deaths,259.6342829,18.75050796,NA,49.18043783,8840521,0.917
austria,2019,4672.227446,18.93011208,NA,49.18893596,2019,High-income countries,Deaths,246.1674493,18.93011208,NA,49.18893596,8879920,0.92
azerbaijan,1990,5218.245277,4.418197979,NA,48.23451945,2019,Upper-middle-income countries,Deaths,225.6507772,4.418197979,NA,48.23451945,7175200,NA
azerbaijan,1991,5379.542527,4.490428636,NA,48.28077859,2019,Upper-middle-income countries,Deaths,230.7765382,4.490428636,NA,48.28077859,7271300,NA
azerbaijan,1992,5671.59451,4.604683189,NA,48.31174547,2019,Upper-middle-income countries,Deaths,243.4416294,4.604683189,NA,48.31174547,7382050,NA
azerbaijan,1993,5849.278954,4.772253148,NA,48.33253597,2019,Upper-middle-income countries,Deaths,251.4383283,4.772253148,NA,48.33253597,7494800,NA
azerbaijan,1994,5918.686077,4.93084175,NA,48.30838622,2019,Upper-middle-income countries,Deaths,253.8467083,4.93084175,NA,48.30838622,7596550,NA
azerbaijan,1995,5856.122462,5.037563393,NA,48.23671972,2019,Upper-middle-income countries,Deaths,250.6134024,5.037563393,NA,48.23671972,7684850,0.6
azerbaijan,1996,5614.23962,5.106476499,NA,48.16396219,2019,Upper-middle-income countries,Deaths,237.6207458,5.106476499,NA,48.16396219,7763000,0.603
azerbaijan,1997,5188.57794,5.158104097,NA,48.09363329,2019,Upper-middle-income countries,Deaths,217.4333354,5.158104097,NA,48.09363329,7838250,0.609
